Step    Eng
47600 1.4254389886268
47700 1.28907781471252
47800 1.20810259918457
47900 1.59123402499328
48000 1.65175642010646
48100 1.62883195364087
48200 1.40755003261298
48300 1.22704752895799
48400 0.986074068663319
48500 1.34708592190387
48600 1.51361587367493
48700 1.3877732315433
48800 1.91539362503743
48900 1.65419372564281
49000 1.43243001308026
49100 1.38392712272023
49200 1.53194968944959
49300 1.96294555663912
49400 1.94823297412575
49500 1.5103945410957
49600 1.57667786041808
49700 1.38087474530856
49800 1.44719917154977
49900 1.25751150928796
50000 1.41363534251646
50100 1.63362488006831
50200 1.60771702325916
50300 1.59181048609358
50400 1.44560519622577
50500 1.26205264473481
50600 1.33982857503091
50700 1.30526311147777
50800 1.44398439861631
50900 1.46210183918884
51000 1.48897436244717
51100 1.52814006462289
51200 1.4407896839786
51300 1.25583674592711
51400 1.36006647450515
51500 1.51091596302219
51600 1.68163218242708
51700 1.83521604378807
51800 1.58309377294981
51900 1.34344662847116
52000 1.4032398090534
52100 1.60055724908764
52200 1.64038363745787
52300 1.81587249188079
52400 1.57899689395233
52500 1.39659831583341
52600 1.48494249629018
52700 1.24767004978836
52800 1.49942788459642
52900 1.44253004787538
53000 1.70568748476732
53100 1.73572640771737
53200 1.63311555553706
53300 1.92177445369888
53400 2.07478118850472
53500 1.61498033714766
53600 1.50824153989498
53700 1.46480000736275
53800 1.41300747025889
53900 1.40422911529175
54000 1.54436903073327
54100 1.7221715918313
54200 1.681558350712
54300 1.70559257817605
54400 1.5545116020645
54500 1.42909279819547
54600 1.28870730553502
54700 1.16386737320884
54800 1.59395500408736
54900 1.62383508718489
55000 1.62851436256778
55100 1.42359781845766
55200 1.00964069931611
55300 1.19488741646266
55400 1.51807414429418
55500 1.4148177640721
55600 1.51132404555694
55700 1.81539278234489
55800 1.51634659723369
55900 1.49509157846198
56000 1.34244255199153
56100 1.44623867816865
56200 1.73077651115869
56300 1.87852978183286
56400 1.81728486940647
56500 1.48865193260626
56600 1.60300665750009
56700 1.56112585035474
56800 1.58750102501353
56900 1.58549532652494
57000 1.46810429826092
57100 1.48253189149348
57200 1.56862291791988
57300 1.39909757356152
57400 1.39505744999091
57500 1.37347901384109
57600 1.38108791213043
57700 1.50188329263285
57800 1.91382727144054
57900 1.69362608191892
58000 1.41908039388463
58100 1.29151807000962
58200 1.46481381942434
58300 1.64775000552572
58400 1.71460551920617
58500 1.44754405599329
58600 1.32274514050378
58700 1.18561466228954
58800 0.96778499463825
58900 1.28779246707876
59000 1.55044544312678
59100 1.66963555042367
59200 1.64667209048569
59300 1.66978046075415
59400 1.29733774071654
59500 1.26823310488064
59600 1.33872699833123
59700 1.62185180656795
59800 1.80243739005546
59900 1.80457963832917
60000 1.50032303255529
60100 1.47244153123269
60200 1.48866876628043
60300 1.24281497430262
60400 1.2328553880244
60500 1.51370226379236
60600 1.70182683329769
60700 1.66381775888392
60800 1.57899938602883
60900 1.51033300384417
61000 1.45676679628625
61100 1.40389654655436
61200 1.36807357036294
61300 1.34057510130998
61400 1.81179057583413
61500 1.68128736317124
61600 1.55502291948375
61700 1.48174033672092
61800 1.28807012818349
61900 1.52001915380181
62000 1.44877963230862
62100 1.59070684244959
62200 1.81590317438344
62300 1.76446367398265
62400 1.42710559380237
62500 1.39371837990138
62600 1.54106649397841
62700 1.57021364355548
62800 1.60979331139959
62900 1.47080046720693
63000 1.20527300140993
63100 1.42063454555639
63200 1.42918511173032
63300 1.20972399096793
63400 1.40859826332151
63500 1.9449317106723
63600 1.78185167733911
63700 1.64702220844643
63800 1.43401422913649
63900 1.17348326196559
64000 1.32186467717286
64100 1.43551139583999
64200 1.43951293375704
64300 2.05210619013144
64400 1.78812453539276
64500 1.63549968084584
64600 1.65797124716815
64700 1.22847216888799
64800 1.51517716184638
64900 1.29518865819414
65000 1.44643632536874
65100 1.59141594706024
65200 1.54640233121763
65300 1.72205528789358
65400 1.55044727259499
65500 1.52702816421005
65600 1.35534518458475
65700 1.21541815107529
65800 1.17199691637937
65900 1.47667232954911
66000 1.46084496538414
66100 1.47653155739729
66200 1.46259378290931
66300 1.56710508183611
66400 1.42251271995202
66500 1.45272520670916
66600 1.51388812211426
66700 1.36353543726773
66800 1.93598080392926
66900 1.84508879996004
67000 1.35928152370956
67100 1.31361751554096
67200 1.41133591431181
67300 1.7333357932321
67400 1.81071445940676
67500 1.34826755286505
67600 1.40791943446412
67600 1.40791943446412
67700 1.58155290105128
67800 1.46535082855326
67900 1.71508123565988
68000 1.87420749088971
68100 1.64964031912677
68200 1.83389751858433
68300 1.68700331040854
68400 1.50234203012962
68500 1.20819949818719
68600 1.53898518171877
68700 1.51186118581679
68800 1.55972938442534
68900 1.74214397520217
69000 2.05890883312604
69100 1.75749260578502
69200 1.80525400652337
69300 1.80986121421491
69400 1.64086884315292
69500 1.54036555275678
69600 1.68354789630912
69700 1.55217863113936
69800 1.34605402057495
69900 1.630498607138
70000 1.67233595512128
70100 1.77114628179524
