Step    Eng
1015100 9.51772253704905
1015200 8.2584648387327
1015300 8.14791803214052
1015400 7.42259205132345
1015500 5.86880825429325
1015600 6.74693041771762
1015700 8.14107204283396
1015800 8.05441968497133
1015900 8.62587567237963
1016000 7.89141971683475
1016100 7.45364917860903
1016200 7.43408870241058
1016300 7.33651182001357
1016400 8.8031205487626
1016500 9.34911456003555
1016600 8.15649249588912
1016700 7.24241703275831
1016800 7.40605208582747
1016900 8.66132823101452
1017000 9.67318183654683
1017100 8.08434226110681
1017200 7.70088786296616
1017300 6.76278039078675
1017400 7.39235869153049
1017500 7.64123904464747
1017600 8.27580083956505
1017700 8.75022151734012
1017800 8.93500356976163
1017900 7.18548791822197
1018000 7.46778723548945
1018100 7.4558329343258
1018200 7.87427182199214
1018300 7.67302606142838
1018400 8.02581392881933
1018500 7.93399755082026
1018600 8.10300511045502
1018700 8.51120770792139
1018800 9.01610106548646
1018900 8.66303013696619
1019000 6.37077494724215
1019100 7.32304387186937
1019200 7.27574782920683
1019300 6.08968678851747
1019400 7.0097747160529
1019500 8.31304873403535
1019600 8.35957936197059
1019700 9.30746327776891
1019800 10.5247503638185
1019900 7.86200781088952
1020000 7.72616564287303
1020100 7.4188414062843
1020200 7.48552047847401
1020300 7.07073731438113
1020400 7.97501523767029
1020500 7.93636468817717
1020600 8.41640842685148
1020700 8.57730612608589
1020800 8.22465957617346
1020900 6.46340238489251
1021000 7.20537899648618
1021100 7.56862589323431
1021200 7.98428511165297
1021300 7.91303360944488
1021400 6.83545732578536
1021500 7.58139557434736
1021600 6.78848318904477
1021700 7.36721484804985
1021800 7.91264077043746
1021900 8.3419279298738
1022000 9.31372123437312
1022100 8.12371162084024
1022200 9.04903817390524
1022300 8.14582120649114
1022400 7.19691086502344
1022500 7.68126458310899
1022600 7.41157258152832
1022700 8.3857316054742
1022800 9.36060193028019
1022900 8.59367848480109
1023000 7.83578186875318
1023100 7.6961057055354
1023200 6.9026532307472
1023300 5.999780489608
1023400 8.50880238304031
1023500 8.41491220640817
1023600 8.62549259612758
1023700 8.40649146666306
1023800 7.31335555649703
1023900 7.58958698262502
1024000 7.93953593792384
1024100 8.18283629708969
1024200 9.26010387138621
1024300 10.0504013293966
1024400 7.14673622121075
1024500 7.41903681087903
1024600 7.5809315091636
1024700 7.85083888572561
1024800 8.68457260617469
1024900 8.13224879661826
1025000 8.91875571121426
1025100 8.11681972408072
1025200 8.68492982704707
1025300 8.24197899221831
1025400 7.56502666785158
1025500 6.46618231136
1025600 7.90117493987783
1025700 8.36559716699969
1025800 9.27260546664786
1025900 8.37922207492432
1026000 7.96521008101297
1026100 6.96129979366501
1026200 7.3827165644705
1026300 7.4095266936421
1026400 7.94413347261047
1026500 8.89318095905288
1026600 8.32833753261907
1026700 8.38257671916662
1026800 7.85281353481281
1026900 6.18669919062353
1027000 6.94018179657552
1027100 7.75212835777817
1027200 7.84923517540959
1027300 7.20853168682184
1027400 7.80281694240528
1027500 8.14152308712723
1027600 9.37661586242013
1027700 8.2324120901479
1027800 9.02991534242506
1027900 8.78095480459826
1028000 8.22719979435239
1028100 7.43297414424377
1028200 7.22569621078163
1028300 7.58648121167627
1028400 7.71352031924434
1028500 8.02276824936226
1028600 7.9545707043481
1028700 8.91891963256662
1028800 8.49605868804756
1028900 8.30347376389586
1029000 7.77791403099083
1029100 6.10997707902318
1029200 7.45867016097711
1029300 7.15060615824628
1029400 6.22005321205961
1029500 7.78148119747248
1029600 8.56166959043641
1029700 8.91184544480475
1029800 8.06651688051402
1029900 8.24715335082189
1030000 7.80182685734292
1030100 7.48579916416242
1030200 7.72465160906841
1030300 6.66249828600449
1030400 7.37493311578
1030500 6.9070465648315
1030600 6.57222300919835
1030700 7.30827420661376
1030800 7.65105584024106
1030900 7.67879815525242
1031000 8.25733060795806
1031100 9.00891930834129
1031200 8.50535654802774
1031300 6.67480919325511
1031400 6.24571341284711
1031500 7.26040642960615
1031600 8.04365748500807
1031700 9.15435611734149
1031800 8.13788417113062
1031900 7.97330781378835
1032000 7.30298941758764
1032100 7.26312577162381
1032200 8.07656287690088
1032300 9.35868643588391
1032400 8.54007441405612
1032500 7.7691950437875
1032600 6.88814653632835
1032700 7.42533236420043
1032800 9.28162365219044
1032900 8.84679577670478
1033000 7.86694912980964
1033100 6.87794251053325
1033200 6.50094579318984
1033300 7.00235211408766
1033400 7.55337312292078
1033500 7.24362576049755
1033600 9.80317141376811
1033700 9.29531685615009
1033800 8.65782703023452
1033900 7.9775826797625
1034000 7.11852127824354
1034100 7.52718772910538
1034200 7.10104318725194
1034300 7.63050463238771
1034400 8.3532002671262
1034500 8.06676190877546
1034600 9.12677283060328
1034700 8.54930990116313
1034800 9.18881982453198
1034900 8.35547930332684
1035000 7.92421354093389
1035100 7.38506909018029
1035100 7.3850690901803
1035200 7.70471309217163
1035300 9.18844507193282
1035400 9.33843128678457
1035500 8.0318641927653
1035600 7.3375091676077
1035700 7.26809538808948
1035800 9.89385391189369
1035900 9.34522702035573
1036000 7.9626704004749
1036100 8.07180920089473
1036200 7.87809956333092
1036300 7.04582108079096
1036400 5.05707383855922
1036500 7.38460976361838
1036600 7.75022055409191
1036700 7.26219387644917
1036800 7.0009441712912
1036900 7.67804155455617
1037000 9.64350694290856
1037100 8.5995294758028
1037200 7.47621724064882
1037300 7.08621980135974
1037400 8.41089498264963
1037500 9.5648831357647
1037600 8.7582534049224
