Step    Eng
925100 7.49575481676584
925200 8.39004855956081
925300 7.38181224426613
925400 7.66161058084889
925500 7.16750795230239
925600 6.80779432455876
925700 6.25831705573706
925800 7.32992035370165
925900 7.75956650977725
926000 9.081079589999
926100 7.74749990349174
926200 7.06061756770728
926300 6.61297583500137
926400 7.20509909365223
926500 6.27594509506544
926600 7.14433666989006
926700 7.75986003112906
926800 7.79574403033996
926900 8.54321096024558
927000 7.47622978167939
927100 8.40778631577821
927200 7.5118678770266
927300 7.87821299079981
927400 7.33960479137999
927500 6.52157734543758
927600 6.95823798976343
927700 6.91231501340971
927800 7.1233780906603
927900 8.04339325835404
928000 7.76367906560154
928100 8.56733560107013
928200 6.32924312159333
928300 6.34699403934565
928400 7.07075556369225
928500 7.68466598477462
928600 7.49690141106348
928700 8.53929811593543
928800 9.14792840182295
928900 8.35282951578676
929000 7.77325461643123
929100 7.79666158048089
929200 7.63645053163375
929300 7.05184805664659
929400 6.96023599710773
929500 6.91185819603447
929600 7.26403346994397
929700 7.39978427479395
929800 7.23492076088617
929900 6.63325250101213
930000 7.36663195264665
930100 8.24733818855709
930200 7.66273363517506
930300 8.43280548042006
930400 7.60310291415663
930500 7.5270041372811
930600 7.15229728303598
930700 6.15456809177433
930800 6.05566683283028
930900 6.75931304847188
931000 7.58362583650832
931100 8.91076048547314
931200 7.71506350493083
931300 7.2376109442176
931400 6.59670274513715
931500 5.98059710004922
931600 6.71240515040368
931700 8.29286502759151
931800 8.3769816945162
931900 7.74281790435348
932000 6.09341072604237
932100 5.87874117521444
932200 7.2517790779373
932300 8.14727160114466
932400 8.00931767012571
932500 6.46213405869545
932600 6.40187657281871
932700 7.21608146515836
932800 8.01276562956789
932900 7.59777972559865
933000 8.92999178383975
933100 8.30420619657363
933200 8.1130973874383
933300 8.53681013188662
933400 6.05446701692299
933500 6.51718694717475
933600 6.66234134241931
933700 7.5505166295074
933800 8.89803743535556
933900 9.06827476729629
934000 7.19674581133397
934100 6.86875609139894
934200 6.59946492507539
934300 6.61692191666306
934400 7.42609250655099
934500 7.58843507679583
934600 7.75183725345324
934700 8.76548019746233
934800 7.538770500388
934900 7.51992576506762
935000 7.21209997080567
935100 7.11845064208137
935200 6.96035268886481
935300 7.42052010812201
935400 6.69645896837878
935500 6.60757712177249
935600 6.69491281526497
935700 7.11550924436745
935800 7.27661854027481
935900 9.66617302222313
936000 7.53064320059799
936100 7.41664227116185
936200 6.86063542784088
936300 7.12590656343753
936400 7.0542707839162
936500 7.55460531713039
936600 8.1594630165594
936700 7.48841632954699
936800 6.2448489635334
936900 6.94261766589521
937000 6.9968439272795
937100 7.39056053667502
937200 7.5653632464636
937300 9.50960097182081
937400 8.93207405144502
937500 7.51379016589175
937600 6.81016837448444
937700 6.46302173663185
937800 6.35552578782892
937900 8.59783661821788
938000 7.89414905823939
938100 7.43486400483841
938200 6.9248478676627
938300 6.13970487685581
938400 7.2646604433074
938500 7.10814916847971
938600 7.73410637962813
938700 8.52572581825704
938800 7.83995503789961
938900 6.80338370208747
939000 6.85541618098566
939100 6.87345862018871
939200 8.60075028489907
939300 8.50761095171006
939400 7.47274229180373
939500 6.68336547311416
939600 6.85231828021031
939700 8.41467452783492
939800 8.85214180085721
939900 7.22219813491338
940000 6.53871480873041
940100 7.05376092242041
940200 7.94049909769841
940300 9.4075101986712
940400 7.5436081859317
940500 6.93977568809373
940600 7.11511766353018
940700 6.47290827707639
940800 7.37344805232797
940900 7.65110330222038
941000 7.76900387171083
941100 8.46440703334872
941200 7.49891029809596
941300 6.31064237167803
941400 6.65981388413073
941500 7.02500925754794
941600 7.53874394308711
941700 8.84394300486717
941800 7.571296952391
941900 7.16463657058818
942000 6.54436978143311
942100 5.67780681623357
942200 6.0974685421028
942300 7.20993102466822
942400 7.4563447858151
942500 7.49831340436949
942600 8.11012642677637
942700 8.22292913927096
942800 7.08822759922911
942900 7.06488549795496
943000 7.30765570084073
943100 6.5296728174725
943200 7.1839781610444
943300 6.81862567023285
943400 7.35111648153269
943500 7.3068290952153
943600 7.68964024156058
943700 8.36520197950913
943800 7.53616890940218
943900 7.64624786384065
944000 7.82665407689777
944100 6.78790975029925
944200 6.8745422642693
944300 6.75375089509509
944400 6.78567554747933
944500 7.35692315509586
944600 7.67568349136945
944700 7.74320316690979
944800 8.82520566140694
944900 7.28514317811655
945000 6.76315468567831
945100 6.74027904332777
945100 6.74027904332777
945200 7.27366374004805
945300 8.94399378375838
945400 8.38842852687845
945500 6.95056367873174
945600 6.843369233804
945700 7.27163439047761
945800 9.89579750354926
945900 8.45157585308595
946000 7.29098485101716
946100 7.22121227004873
946200 7.25491117554235
946300 6.44543061996103
946400 7.36775965362099
946500 7.01690781203156
946600 7.68083587510286
946700 8.04210213376002
946800 7.5034183223524
946900 8.45042082127462
947000 7.94640896297452
947100 8.01430037750266
947200 8.19705780500256
947300 6.50908607550129
947400 6.77431068988198
947500 7.2278179248128
947600 8.15443599213857
