Step    Eng
205100 2.94022243325938
205200 2.64678411659736
205300 2.02540767803579
205400 1.96168888028313
205500 2.45527573334596
205600 2.68545204927886
205700 2.88835253614439
205800 3.00549942300844
205900 3.07372626530073
206000 2.41644962940675
206100 2.46172271930667
206200 2.4366757048249
206300 2.43520065087526
206400 2.47468675372964
206500 3.33035688663777
206600 2.76326117178342
206700 2.55407202241652
206800 2.71379157492161
206900 2.30268507177408
207000 2.18277189832507
207100 2.41718728257368
207200 2.68735191620515
207300 2.98284080437262
207400 2.92178912735231
207500 2.19015946767326
207600 2.37085654647827
207700 2.66535365173249
207800 2.85119395642788
207900 2.87094491360918
208000 2.47377562167666
208100 2.45334181480521
208200 2.14623349694983
208300 2.57211497368769
208400 2.36106730360168
208500 2.27994525220198
208600 2.10182329324179
208700 2.86985153064837
208800 2.86564984077737
208900 2.674419552145
209000 2.533525863208
209100 1.91627004592957
209200 2.38255349611902
209300 2.66714982899567
209400 2.92431862178307
209500 2.76188039778692
209600 2.84917409459971
209700 2.55390170963298
209800 2.34947067722836
209900 2.42495359970445
210000 2.3645635892744
210100 2.52437391070978
210200 3.00300145884321
210300 2.73776791703269
210400 2.99728475295784
210500 2.93184383416419
210600 2.44558238001391
210700 2.12063041933604
210800 2.31886581584909
210900 2.56440617735327
211000 2.84413799876277
211100 2.65150798519914
211200 3.04009499789617
211300 2.90317654632389
211400 2.71654764605846
211500 2.5557617377183
211600 2.05108546900882
211700 2.50789192055395
211800 2.3584344652664
211900 2.46706515921762
212000 2.3344770580782
212100 3.33286418315134
212200 2.97766220009473
212300 2.88883827186154
212400 2.88629018371052
212500 2.18911887298858
212600 2.31628598063419
212700 2.22677056902841
212800 2.39188556054009
212900 2.6179998681846
213000 2.79112441627224
213100 3.21149067429375
213200 3.04878741575463
213300 2.75273964783389
213400 2.69652905582512
213500 2.20488353272248
213600 2.87245472749117
213700 2.72328089701771
213800 2.56062329383393
213900 2.21795821464116
214000 2.15854537390512
214100 2.29488050249371
214200 2.60401325350082
214300 2.81254908466916
214400 2.50965521304987
214500 3.08278806430992
214600 3.08963074449242
214700 2.96622828910101
214800 2.80107110753209
214900 2.48143745281003
215000 2.2337016961057
215100 2.45067787704139
215200 2.92629244911229
215300 2.82906311378663
215400 2.61197753006074
215500 2.34632501406122
215600 2.18467695391322
215700 2.25476372036459
215800 2.48580187382995
215900 2.64770721444092
216000 2.64328558764002
216100 3.00858746552007
216200 2.62851999075323
216300 2.65395488368979
216400 3.06985020160068
216500 2.77082616391255
216600 2.7934433886877
216700 2.58601842010314
216800 2.30281081507313
216900 2.44553488196496
217000 2.27967715951819
217100 1.66176944880754
217200 2.23460837603413
217300 2.45117540869239
217400 2.75694750850309
217500 2.97556885615675
217600 3.07052501774656
217700 2.37316329507445
217800 2.58660872140356
217900 2.43313701388263
218000 2.68096162159274
218100 2.85213355449497
218200 2.84743702203385
218300 2.86689153517882
218400 3.1439298750551
218500 2.31911560616348
218600 2.51565974980291
218700 2.42223487741348
218800 2.56165084561632
218900 2.09550130172269
219000 2.40555154986443
219100 2.60921701050099
219200 2.9726887590761
219300 3.48830183347773
219400 3.09487198711344
219500 2.60123795022961
219600 2.70930114330918
219700 2.53556639700446
219800 2.15434592733572
219900 2.06672938336541
220000 2.89962953714918
220100 2.79023087341506
220200 2.53272164874386
220300 2.10233950887806
220400 2.44003604628853
220500 3.05362871508142
220600 2.82493944716039
220700 2.4614002064198
220800 2.24885821567039
220900 2.10843438636723
221000 2.98615607227505
221100 2.88635726133492
221200 2.55545059810801
221300 2.16840789905109
221400 2.22272406063478
221500 3.0217428653036
221600 2.88516887712226
221700 2.47752483892811
221800 2.18895529565484
221900 2.41820098244938
222000 3.11978409338502
222100 2.78475086853499
222200 2.48375711821736
222300 2.37657789750038
222400 2.53739033684947
222500 3.09018555803811
222600 2.89747481363398
222700 2.6877859593513
222800 2.57867355085222
222900 2.36943461518367
223000 2.30128895715955
223100 2.44149443990728
223200 2.78461421429816
223300 2.61239291563133
223400 2.85777319511816
223500 2.8195391893678
223600 2.76607297137074
223700 2.0528653883514
223800 2.33657737211104
223900 2.35021923371664
224000 2.00515174719896
224100 2.5007955166681
224200 3.00412916855951
224300 2.97905294623973
224400 2.60378959952902
224500 2.08827442864984
224600 1.99325269923963
224700 2.30568244220097
224800 2.61580735405482
224900 2.75314123073638
225000 2.49553808975836
225100 2.63451177543744
225100 2.63451177543744
225200 2.4024080043468
225300 1.94939681435929
225400 2.44349778369617
225500 2.71324334969873
225600 2.79201084507629
225700 2.26878638306151
225800 2.59544010493415
225900 2.84645792797691
226000 2.93845788511885
226100 3.03338109220804
226200 2.57821588977593
226300 2.48549334526362
226400 2.46223297679939
226500 2.66718454722907
226600 2.68109133008231
226700 3.31323505299304
226800 3.11367861624757
226900 2.76152547351987
227000 2.58286354132923
227100 2.20042341412553
227200 2.66288964944159
227300 2.73188065299192
227400 2.89078414763604
227500 3.05664159910715
227600 2.92077173894433
