Step    Eng
1937600 14.1006304844969
1937700 14.0161994427256
1937800 14.6411761138582
1937900 15.3271699310206
1938000 15.7068061201521
1938100 14.6408465220592
1938200 15.6382523615895
1938300 14.795326419937
1938400 12.6417535369503
1938500 10.5237218003752
1938600 12.8063584009113
1938700 14.2953273302641
1938800 16.2834389729389
1938900 14.4822789909035
1939000 13.8187450646774
1939100 12.9351772143279
1939200 12.3182043968015
1939300 17.0017530521705
1939400 16.2750659128573
1939500 14.2298568950146
1939600 14.7711989139828
1939700 13.7882958450877
1939800 12.2006091588581
1939900 10.7039525344725
1940000 15.2868677299512
1940100 15.1457354612691
1940200 14.5561054845625
1940300 12.6411268827774
1940400 11.0617618802252
1940500 13.8022934772674
1940600 15.037465672107
1940700 14.8085815818765
1940800 15.6453633623283
1940900 14.067814350998
1941000 13.5046913806742
1941100 11.6795748745753
1941200 13.0853169018693
1941300 12.825556672416
1941400 10.9908833859891
1941500 13.3935024734429
1941600 14.576166841803
1941700 14.9935655896095
1941800 16.0954094794763
1941900 14.2665650297092
1942000 13.721524891741
1942100 13.6352856395413
1942200 12.3032260840115
1942300 12.0312843033212
1942400 13.0591464489219
1942500 16.7089173186673
1942600 15.3688238889852
1942700 13.5268579779477
1942800 11.5471892601383
1942900 10.8083221279247
1943000 14.9415304539702
1943100 14.2454349673165
1943200 14.9329174631698
1943300 14.3950727037437
1943400 15.9399832052493
1943500 14.9524563979808
1943600 14.9136243190764
1943700 14.0683333667057
1943800 11.6690369376863
1943900 13.1172944806857
1944000 14.2314238353751
1944100 15.3988986468223
1944200 18.7032831072659
1944300 16.0726757890334
1944400 14.3987499311574
1944500 14.9781041865114
1944600 13.3596597731913
1944700 11.7270946179315
1944800 13.4543527016712
1944900 12.8396730510088
1945000 13.4635395537246
1945100 13.3821425126295
1945200 18.0620452828342
1945300 16.7958405817168
1945400 14.4807427153112
1945500 14.2027098065084
1945600 14.3445847093547
1945700 13.620082398887
1945800 12.3440155999978
1945900 13.9466775822262
1946000 13.2717099255614
1946100 14.5046873608424
1946200 16.1707777886923
1946300 18.5094396677062
1946400 14.1622154147557
1946500 13.3286672557091
1946600 12.9465352148671
1946700 12.4107576737485
1946800 13.2835263390006
1946900 14.0866565237172
1947000 15.5735043491629
1947100 15.7530475723232
1947200 16.4002267053566
1947300 12.8555853616332
1947400 13.8618564284202
1947500 12.7277599131297
1947600 10.4977288515467
1947700 12.4449883496783
1947800 13.9614333269177
1947900 14.3702957549391
1948000 16.8509344230737
1948100 14.4045865696682
1948200 14.1722138774379
1948300 13.1818489675496
1948400 11.0284337758921
1948500 13.6075979866919
1948600 15.7863753622476
1948700 15.6215891944805
1948800 13.5847667538789
1948900 11.0491938599349
1949000 11.5569344936194
1949100 15.0118029472898
1949200 15.7554989431789
1949300 13.9962745685716
1949400 11.2150925876769
1949500 11.2082112263369
1949600 14.3617718263078
1949700 15.698266231686
1949800 14.4464309762906
1949900 12.0447617820191
1950000 10.8665673620265
1950100 12.2138475972586
1950200 13.5000575409563
1950300 13.9468048386275
1950400 14.0152539275221
1950500 15.9709433388196
1950600 17.8809136153948
1950700 13.2289049654491
1950800 13.2065319946065
1950900 12.7161834144506
1951000 12.7890497229373
1951100 12.4648633795217
1951200 13.7190468364435
1951300 13.6549292675511
1951400 14.2736107563754
1951500 14.8914115174998
1951600 16.7290207825398
1951700 13.9057903702671
1951800 12.9251133100655
1951900 13.2102259370723
1952000 14.0839090484597
1952100 13.9631390690477
1952200 14.2568089525753
1952300 14.408248215223
1952400 14.9893062520916
1952500 16.4144088442682
1952600 13.5687346295234
1952700 12.8020693631699
1952800 12.8761985246447
1952900 9.50729407800307
1953000 12.3271061916474
1953100 13.8108490369052
1953200 14.3696729573495
1953300 14.5221075053861
1953400 16.0077314354833
1953500 15.6524261430036
1953600 15.450898991014
1953700 14.0949164150559
1953800 12.6857466011661
1953900 10.8286658007656
1954000 11.5535826784184
1954100 14.9560884462552
1954200 15.9423439226795
1954300 14.8663218576896
1954400 11.5963558774513
1954500 10.9494350112148
1954600 12.6864573152329
1954700 13.9478391985345
1954800 14.5501811139116
1954900 14.5958364496253
1955000 16.3317704673284
1955100 14.8009576500115
1955200 16.3573488163435
1955300 14.4064431055975
1955400 13.4907314121471
1955500 12.6189272789155
1955600 11.1974129806177
1955700 11.9806528849605
1955800 13.8750154444237
1955900 14.9490873359648
1956000 16.3488023381964
1956100 15.174568409265
1956200 13.9122642456299
1956300 12.9097746313875
1956400 12.161230523243
1956500 15.4783630353015
1956600 14.9111268130731
1956700 14.9691809007256
1956800 15.7955611052316
1956900 11.9713885219471
1957000 12.2104904145671
1957100 12.8784627642637
1957200 15.0637259325452
1957300 16.636489055954
1957400 14.3543995040652
1957500 11.9706300647157
1957600 13.0477662456961
1957600 13.0477662456961
1957700 13.3179875392665
1957800 16.7253535111795
1957900 16.0471054901711
1958000 13.898572033752
1958100 12.7783248718477
1958200 13.3159840905863
1958300 17.3860261028668
1958400 16.8245070432732
1958500 14.0109511767775
1958600 12.7554777268369
1958700 13.9398463350923
1958800 13.0468605125875
1958900 14.0416445567584
1959000 14.884594587951
1959100 17.3055641024248
1959200 15.2159231710877
1959300 13.9562047661779
1959400 13.2018797483218
1959500 12.3882005406832
1959600 11.0774014647667
1959700 13.5471544161157
1959800 14.8739862133464
1959900 15.7653420117664
1960000 15.2440397378189
1960100 11.8038329197013
