Step    Eng
1690100 14.1574448835799
1690200 13.8459780068055
1690300 11.3167959303156
1690400 10.5476968229388
1690500 11.0811698175244
1690600 12.3996596120233
1690700 13.0334418831766
1690800 13.3452037277966
1690900 14.0308005573119
1691000 13.6064368040432
1691100 12.5952750805477
1691200 10.7375668246084
1691300 10.7815369892377
1691400 13.2907422551257
1691500 13.5636864148634
1691600 12.8337223620942
1691700 11.6362253082528
1691800 9.81198382812453
1691900 11.1997799806541
1692000 12.5300027701263
1692100 13.2996991185098
1692200 14.2356342096303
1692300 13.9455916308014
1692400 13.5327855615379
1692500 11.8569208489407
1692600 9.54355180699388
1692700 11.4945416849412
1692800 12.7877852511701
1692900 13.6777904946494
1693000 13.3463229445007
1693100 11.0052485120699
1693200 11.8809934263581
1693300 11.3392029724188
1693400 11.3286997949176
1693500 11.802069358967
1693600 13.347716599495
1693700 14.3341178557549
1693800 13.258288841685
1693900 13.0361225272392
1694000 14.6974360769453
1694100 13.4686992285706
1694200 12.5683340031794
1694300 12.6004830046972
1694400 11.6260206950789
1694500 12.00793038747
1694600 10.3305497830667
1694700 12.0199445200381
1694800 13.0602199891504
1694900 13.4299792040035
1695000 12.9572172048686
1695100 9.25871849943893
1695200 10.3851278483008
1695300 11.8793886219505
1695400 12.2382021862199
1695500 13.6747713110893
1695600 14.2046379794429
1695700 12.7170218017726
1695800 12.8753819144876
1695900 11.8555907084146
1696000 10.5306208344579
1696100 12.0065572402974
1696200 12.3081120269896
1696300 12.6259133811581
1696400 13.90843222855
1696500 14.1696996094296
1696600 11.3309516357763
1696700 11.6404920024886
1696800 12.1565137082457
1696900 13.128859087087
1697000 14.4701203410388
1697100 12.6926389647701
1697200 13.5366016288086
1697300 12.4367199520128
1697400 11.4795022807751
1697500 12.0106655827435
1697600 11.3367206741926
1697700 11.7546773574788
1697800 11.7865488763868
1697900 14.2269139339562
1698000 13.268916313145
1698100 12.6112309692557
1698200 11.3381374919507
1698300 8.95195152194171
1698400 10.4508954799492
1698500 12.3130080690011
1698600 13.8427151802501
1698700 13.8540378541097
1698800 11.64440786694
1698900 11.4360071954119
1699000 11.7942318722008
1699100 12.4717642115958
1699200 13.3223231815539
1699300 14.7609985138384
1699400 12.3087211783538
1699500 11.9597645233667
1699600 10.3324788363271
1699700 13.0618716970725
1699800 13.8453593495806
1699900 13.4399180290553
1700000 13.4009824214785
1700100 13.9156246809276
1700200 11.7760668678554
1700300 11.6971347383718
1700400 10.4900059244618
1700500 11.3548736485697
1700600 11.6973640037567
1700700 12.5622072951576
1700800 13.7734316355944
1700900 14.6993910832861
1701000 14.2763449649555
1701100 12.5281778202268
1701200 12.3385935449602
1701300 10.8506477652797
1701400 9.55877149307204
1701500 11.7092723553063
1701600 12.3656249866569
1701700 10.9509663094473
1701800 15.1527822525421
1701900 14.9668077693682
1702000 13.1684153270478
1702100 13.7399540484683
1702200 13.52513558582
1702300 12.7523664778832
1702400 12.370433408966
1702500 11.6065903139365
1702600 12.4293069382593
1702700 12.834376872606
1702800 14.4662668749036
1702900 12.3306900991285
1703000 11.7115622770755
1703100 11.2094927624239
1703200 12.2624035783757
1703300 12.4189414863247
1703400 14.5473045237545
1703500 15.9669624999236
1703600 11.6804816239575
1703700 11.7191882155292
1703800 11.3793862910564
1703900 9.55738231217132
1704000 10.7146929086154
1704100 12.3718970413069
1704200 12.853484977706
1704300 14.8686924369808
1704400 12.679307168906
1704500 11.3967496314805
1704600 11.6030993374511
1704700 12.4400379604892
1704800 12.700025575577
1704900 13.5541596919086
1705000 13.4252725021617
1705100 12.3947188738055
1705200 10.2128738484715
1705300 11.6907331628739
1705400 12.6332232766409
1705500 13.3712105435271
1705600 14.358810224005
1705700 12.6411844038829
1705800 11.4893767649265
1705900 12.0405157601846
1706000 10.9142509895036
1706100 10.0871639682654
1706200 10.4640941660066
1706300 12.6290617951216
1706400 12.3305832449707
1706500 12.5843700101634
1706600 13.7378128742637
1706700 14.7253601442652
1706800 12.6933568952922
1706900 12.241533622983
1707000 12.0575450744055
1707100 9.81129573520132
1707200 10.0823950344697
1707300 12.9818953930399
1707400 13.792429901425
1707500 12.0625733202082
1707600 10.4448855532256
1707700 10.8215224476747
1707800 13.4052035040461
1707900 13.4345940759718
1708000 13.0924935687278
1708100 10.2878499263543
1708200 10.9258904636211
1708300 13.2575865762314
1708400 13.62087025537
1708500 14.1743658437431
1708600 13.164818260717
1708700 12.3022067639127
1708800 11.109924187639
1708900 9.57548441902672
1709000 11.5880157370551
1709100 12.7826668050155
1709200 13.6105243085604
1709300 13.2136708595852
1709400 10.0402439352696
1709500 10.3547752878051
1709600 11.9237848601857
1709700 13.7186050151348
1709800 14.2567008524837
1709900 13.0944600022383
1710000 11.3176730228359
1710100 11.2999710641845
1710100 11.2999710641845
1710200 12.2680050603679
1710300 15.4047346584596
1710400 14.01516766059
1710500 11.9328293812179
1710600 11.4318782119667
1710700 11.5033125130176
1710800 10.4314343530128
1710900 14.7524194476263
1711000 14.5280375378878
1711100 13.7950295403823
1711200 11.7110303924976
1711300 10.4728479720311
1711400 9.95746085141275
1711500 12.1709717297808
1711600 12.8562906826668
1711700 13.9242312309096
1711800 15.41217427071
1711900 13.8016571385794
1712000 12.2633340880722
1712100 11.6617256795086
1712200 10.8171836722514
1712300 12.4204280262877
1712400 14.4563817038771
1712500 13.7567441313084
1712600 12.3738896379526
